date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2016-07-05,141.9293,142.1421,138.65,139.7334,3942959,3942959,-3.6759,-2.563,139.7801,"Jul 5, 16",-0.0755774605957363
2016-07-06,138.2727,141.1747,137.9671,140.8265,2941759,2941759,1.0931,0.782,140.0072,"Jul 6, 16",-0.0683459305691083
2016-07-07,141.2328,143.2546,140.6137,142.2002,2578292,2578292,1.3736,0.975,141.865,"Jul 7, 16",-0.0592580586474373
2016-07-08,144.4831,145.9922,143.4674,145.4698,3281405,3281405,3.2696,2.299,145.3083,"Jul 8, 16",-0.03762764004432467
2016-07-11,146.5436,147.9849,146.4371,147.2207,3042069,3042069,1.7509,1.204,147.1766,"Jul 11, 16",-0.02604435770636591
2016-07-12,148.9716,152.1155,148.8942,151.7963,5119409,5119409,4.5756,3.108,151.1957,"Jul 12, 16",0.004226055604253863
2016-07-13,151.8736,153.1022,151.0514,152.7636,4276430,4276430,0.967348,0.637,152.2763,"Jul 13, 16",0.010625341117708336
2016-07-14,155.0562,157.9099,154.7854,157.2328,5087724,5087724,4.4692,2.926,156.5364,"Jul 14, 16",0.04019185286869655
2016-07-15,157.5423,157.8132,155.4528,156.3621,3078402,3078402,-0.870615,-0.554,156.4308,"Jul 15, 16",0.03443163587648644
2016-07-18,157.0586,158.7321,156.7201,157.997,4734502,4734502,1.6348,1.046,157.7718,"Jul 18, 16",0.04524750673965906
2016-07-19,156.7297,158.7225,155.4819,156.1396,5399685,5399685,-1.8573,-1.176,156.5185,"Jul 19, 16",0.032959661280452524
2016-07-20,157.2424,157.5713,154.0212,156.4879,3547824,3547824,0.348246,0.223,156.1322,"Jul 20, 16",0.035263880389659774
2016-07-21,156.4299,156.6137,154.5532,154.8241,2997187,2997187,-1.6638,-1.063,155.2634,"Jul 21, 16",0.024256818219406832
2016-07-22,155.0562,155.4819,154.6403,155.1723,1811695,1811695,0.348245,0.225,155.101,"Jul 22, 16",0.026560375766998053
2016-07-25,154.4274,156.0623,154.3984,155.269,1956099,1956099,0.096733,0.062,155.2624,"Jul 25, 16",0.027200105849858634
2016-07-26,155.4335,156.2267,154.2146,155.8978,2150146,2150146,0.628777,0.405,155.5432,"Jul 26, 16",0.03136000529249287
2016-07-27,155.9365,156.8748,155.1723,155.7334,2317561,2317561,-0.164448,-0.105,155.7991,"Jul 27, 16",0.03027239799546824
2016-07-28,154.9498,155.7043,153.6536,155.2884,2047424,2047424,-0.44498,-0.286,155.0223,"Jul 28, 16",0.027328448803400407
2016-07-29,154.3017,154.9595,153.4698,153.6245,2388194,2388194,-1.6638,-1.071,153.9584,"Jul 29, 16",0.016320725071531435
2016-08-01,153.6245,154.6983,152.7733,153.0151,2316300,2316300,-0.609429,-0.397,153.494,"Aug 1, 16",0.012289168582438786
2016-08-02,152.5024,153.286,150.2969,150.9643,3182783,3182783,-2.0508,-1.34,151.2624,"Aug 2, 16",-0.0012781370424887304
2016-08-03,151.3416,153.76,151.0804,153.1699,2284670,2284670,2.2056,1.461,153.1452,"Aug 3, 16",0.013313265964308842
2016-08-04,153.0538,153.7116,152.2703,152.8894,2005699,2005699,-0.280532,-0.183,152.7057,"Aug 4, 16",0.011457585630881669
2016-08-05,154.5339,156.8361,154.0018,156.7974,2676100,2676100,3.9081,2.556,156.2098,"Aug 5, 16",0.03731141359178348
2016-08-08,156.8071,158.6257,156.7201,157.5133,2266612,2266612,0.715836,0.457,157.5966,"Aug 8, 16",0.04204753320212353
2016-08-09,157.1941,159.2052,157.1941,158.1034,1957434,1957434,0.590083,0.375,158.4064,"Aug 9, 16",0.04595140829929044
2016-08-10,158.113,158.2581,156.7201,156.8942,1656141,1656141,-1.2092,-0.765,157.2781,"Aug 10, 16",0.03795180523626028
2016-08-11,156.9039,158.8869,156.6427,158.5097,1827689,1827689,1.6155,1.03,158.3665,"Aug 11, 16",0.048639333145890945
2016-08-12,157.3585,158.0357,156.7781,157.9196,1440839,1440839,-0.590084,-0.372,157.6365,"Aug 12, 16",0.04473545804872404
2016-08-15,158.5193,160.425,158.4516,160.1445,2222188,2222188,2.2249,1.409,159.5595,"Aug 15, 16",0.05945454244744716
2016-08-16,159.6028,161.315,159.3416,160.2412,2523774,2523774,0.096733,0.06,160.4101,"Aug 16, 16",0.060094272530307746
2016-08-17,160.5217,160.8893,159.3609,160.2606,2061908,2061908,0.019349,0.012,160.2003,"Aug 17, 16",0.060222615483849704
2016-08-18,159.9413,161.1215,159.2545,160.6378,1750624,1750624,0.377263,0.235,160.473,"Aug 18, 16",0.06271802590013727
2016-08-19,159.9607,161.4504,159.1288,160.8023,1840878,1840878,0.16445,0.102,160.6086,"Aug 19, 16",0.06380629475877812
2016-08-22,160.5798,161.4601,159.506,160.8313,1448111,1448111,0.029021,0.018,160.7614,"Aug 22, 16",0.06399814762747466
2016-08-23,161.5471,162.3694,160.5604,160.6572,1965548,1965548,-0.174123,-0.108,161.1058,"Aug 23, 16",0.06284636885367904
2016-08-24,160.367,161.2569,159.4673,159.9026,2035311,2035311,-0.754532,-0.47,160.2287,"Aug 24, 16",0.05785422489787148
2016-08-25,159.6898,160.6185,159.2352,160.483,1441362,1441362,0.580411,0.363,160.1771,"Aug 25, 16",0.0616939285182674
2016-08-26,161.315,162.5822,159.9607,160.5508,2402214,2402214,0.067712,0.042,160.92,"Aug 26, 16",0.06214246729404767
2016-08-29,161.1602,162.379,160.7249,161.4213,2620945,2620945,0.870574,0.542,161.7289,"Aug 29, 16",0.06790136116302535
2016-08-30,161.8778,164.6163,161.6361,164.4804,2934067,2934067,3.0591,1.895,163.1772,"Aug 30, 16",0.08813919256404747
2016-08-31,164.3639,165.3253,162.6352,164.5678,3688209,3688209,0.087402,0.053,164.1584,"Aug 31, 16",0.08871739741660194
2016-09-01,165.0922,165.1602,161.8486,163.6452,2843274,2843274,-0.922575,-0.561,163.2715,"Sep 1, 16",0.08261382994558648
2016-09-02,163.6549,164.8397,163.0528,164.2959,1747492,1747492,0.650659,0.398,164.1478,"Sep 2, 16",0.08691861138216754
2016-09-06,163.8492,164.8883,162.6304,164.4415,2034947,2034947,0.145668,0.089,163.8577,"Sep 6, 16",0.08788184509534751
2016-09-07,163.8297,165.2961,163.7812,164.7717,1584347,1584347,0.330185,0.201,164.7358,"Sep 7, 16",0.09006632155202363
2016-09-08,164.461,166.9179,163.8394,166.7043,3031625,3031625,1.9325,1.173,165.9911,"Sep 8, 16",0.10285166134660861
2016-09-09,165.8982,167.4423,163.6452,163.7035,3411750,3411750,-3.0008,-1.8,165.0136,"Sep 9, 16",0.0829995203678282
2016-09-12,162.1885,166.714,161.431,166.1216,2647877,2647877,2.4181,1.477,164.7557,"Sep 12, 16",0.09899674180904025
2016-09-13,163.6744,165.0631,161.5767,162.1788,2788205,2788205,-3.9428,-2.373,162.4987,"Sep 13, 16",0.07291269040570264
2016-09-14,162.1788,163.014,160.8095,161.3631,1995901,1995901,-0.815749,-0.503,161.8064,"Sep 14, 16",0.06751633230239984
2016-09-15,160.994,163.888,160.9746,163.2276,1666130,1666130,1.8646,1.156,162.9767,"Sep 15, 16",0.07985114863635609
2016-09-16,163.0043,163.1985,160.8289,161.2077,4534927,4534927,-2.02,-1.238,161.9174,"Sep 16, 16",0.06648826555083268
2016-09-19,162.509,163.451,160.8969,161.4116,2030742,2030742,0.203937,0.127,162.1342,"Sep 19, 16",0.06783718968625436
2016-09-20,162.8392,163.4219,161.5864,161.6641,1533159,1533159,0.252495,0.156,162.3775,"Sep 20, 16",0.06950763276714679
2016-09-21,162.5867,163.4219,161.1397,162.2079,2333687,2333687,0.543831,0.336,162.2771,"Sep 21, 16",0.07310520483601539
2016-09-22,163.5869,164.444,162.8586,163.1694,2467664,2467664,0.961421,0.593,163.6219,"Sep 22, 16",0.07946611977573059
2016-09-23,162.9072,163.2471,160.2851,160.3628,3421183,3421183,-2.8066,-1.72,161.2527,"Sep 23, 16",0.06089873145560091
2016-09-26,159.1003,159.2363,156.352,156.8182,2772196,2772196,-3.5446,-2.21,157.3927,"Sep 26, 16",0.037449018407951916
2016-09-27,156.0801,158.7303,155.2061,158.1875,2602686,2602686,1.3693,0.873,157.8395,"Sep 27, 16",0.046507781618510505
2016-09-28,158.6245,159.0615,157.0124,158.7313,1678107,1678107,0.543833,0.344,158.0746,"Sep 28, 16",0.050105353687379096
2016-09-29,158.6633,159.2266,153.2153,154.3612,3733830,3733830,-4.3701,-2.753,155.5619,"Sep 29, 16",0.02119444949804011
2016-09-30,155.3323,157.7213,153.2444,156.6142,4497189,4497189,2.253,1.46,156.2377,"Sep 30, 16",0.036099432710914196
2016-10-03,155.8665,157.0512,155.6237,156.42,2444718,2444718,-0.194224,-0.124,156.3704,"Oct 3, 16",0.03481468005226329
2016-10-04,156.5851,159.4111,156.5754,157.5854,2469912,2469912,1.1654,0.745,157.8544,"Oct 4, 16",0.04252451912740019
2016-10-05,158.6051,161.7612,158.2991,161.5961,2548215,2548215,4.0108,2.545,160.9456,"Oct 5, 16",0.06905777086813429
2016-10-06,162.3536,162.4604,160.0617,162.3245,2858217,2858217,0.728347,0.451,161.5297,"Oct 6, 16",0.07387658568049883
2016-10-07,162.6644,165.0728,161.4408,164.9271,3390244,3390244,2.6026,1.603,163.9,"Oct 7, 16",0.09109438830359061
2016-10-10,165.5972,166.7917,165.1893,166.1022,2532001,2532001,1.1751,0.712,166.1228,"Oct 10, 16",0.09886839885549849
2016-10-11,164.9368,165.9371,163.0625,164.1599,2679967,2679967,-1.9423,-1.169,164.1572,"Oct 11, 16",0.08601888758414233
2016-10-12,164.1599,165.0825,163.4423,164.4124,2404792,2404792,0.252496,0.154,164.5146,"Oct 12, 16",0.08768933066503476
2016-10-13,162.7615,162.7906,160.7318,162.5867,2713705,2713705,-1.8257,-1.11,161.7873,"Oct 13, 16",0.07561120023816224
2016-10-14,166.646,167.957,164.2279,165.5972,5282325,5282325,3.0105,1.852,166.0633,"Oct 14, 16",0.09552751269371343
2016-10-17,165.5778,166.3255,163.5869,164.1211,3061380,3061380,-1.4761,-0.891,164.6044,"Oct 17, 16",0.0857622016770588
2016-10-18,167.0442,168.462,166.1604,167.6463,4482486,4482486,3.5252,2.148,167.4156,"Oct 18, 16",0.10908357177116582
2016-10-19,168.3649,170.6082,168.1804,169.472,3676036,3676036,1.8257,1.089,169.7946,"Oct 19, 16",0.12116170219803854
2016-10-20,168.9767,170.715,168.7825,169.472,2471135,2471135,0,0,169.6923,"Oct 20, 16",0.12116170219803854
2016-10-21,167.8502,169.8507,167.5297,169.6274,2004401,2004401,0.155381,0.092,169.0754,"Oct 21, 16",0.12218976894960551
2016-10-24,170.4334,170.715,169.3166,170.0644,1943200,1943200,0.437007,0.258,170.0804,"Oct 24, 16",0.12508079321237786
2016-10-25,169.9867,170.8801,169.5992,170.482,2423299,2423299,0.417588,0.246,170.3706,"Oct 25, 16",0.12784347452160827
2016-10-26,169.7439,172.7641,168.9087,171.9581,2533800,2533800,1.4761,0.866,171.4447,"Oct 26, 16",0.13760878553826308
2016-10-27,173.0458,173.6867,171.4725,172.6185,3021949,3021949,0.66037,0.384,172.5743,"Oct 27, 16",0.14197773845161513
2016-10-28,173.3565,173.3565,170.3946,172.0261,2042775,2042775,-0.592393,-0.343,171.9718,"Oct 28, 16",0.13805864743727578
2016-10-31,172.5505,173.3468,172.1135,173.0943,1828180,1828180,1.0682,0.621,172.9816,"Oct 31, 16",0.145125448621471
2016-11-01,173.8324,174.0072,171.5114,172.9195,2900633,2900633,-0.174804,-0.101,172.9184,"Nov 1, 16",0.14396903891636206
2016-11-02,171.9581,172.3757,170.987,171.4822,2104770,2104770,-1.4373,-0.831,171.7153,"Nov 2, 16",0.13446041380679097
2016-11-03,171.6668,172.8321,171.1229,171.1229,1972746,1972746,-0.359319,-0.21,171.6742,"Nov 3, 16",0.13208342291980213
2016-11-04,171.2395,172.2203,169.6857,170.8413,1846465,1846465,-0.281627,-0.165,171.2015,"Nov 4, 16",0.13022046540859694
2016-11-07,173.8324,176.2602,173.8324,176.2408,3338783,3338783,5.3995,3.161,175.5427,"Nov 7, 16",0.16594148487504762
2016-11-08,174.9103,177.4061,173.308,176.6681,2646158,2646158,0.427297,0.242,175.9697,"Nov 8, 16",0.16876833766104898
2016-11-09,179.6592,187.9526,178.1539,187.0689,7823835,7823835,10.4008,5.887,183.9338,"Nov 9, 16",0.2375760382382615
2016-11-10,188.914,198.7613,188.3993,195.071,11345422,11345422,8.0021,4.278,194.1271,"Nov 10, 16",0.29051486032780377
2016-11-11,192.5266,199.0818,192.5266,198.0524,6290179,6290179,2.9814,1.528,196.4263,"Nov 11, 16",0.31023865835304243
2016-11-14,198.2563,205.6563,198.2563,203.1411,8248097,8248097,5.0887,2.569,202.7815,"Nov 14, 16",0.3439035443163587
2016-11-15,200.5967,205.1028,199.2469,205.0931,4893793,4893793,1.952,0.961,202.761,"Nov 15, 16",0.35681722706448565
2016-11-16,201.3639,202.0729,198.9167,200.3054,5276156,5276156,-4.7877,-2.334,200.3052,"Nov 16, 16",0.3251436415659163
2016-11-17,200.3054,203.6364,199.7324,203.5781,3572432,3572432,3.2727,1.634,202.4671,"Nov 17, 16",0.3467945685791311
2016-11-18,203.8112,205.9477,203.6655,204.2773,4278161,4278161,0.699217,0.343,204.7648,"Nov 18, 16",0.35142020739956664
2016-11-21,205.3553,205.5786,203.1411,204.9862,2860229,2860229,0.708923,0.347,204.4078,"Nov 21, 16",0.3561100176967732
2016-11-22,205.2582,205.8311,203.8306,205.0154,2945664,2945664,0.029134,0.014,204.9743,"Nov 22, 16",0.35630319368870217
2016-11-23,205.3941,207.249,203.3256,206.1807,3734360,3734360,1.1654,0.568,205.8702,"Nov 23, 16",0.36401237120222285
2016-11-25,205.2582,206.6119,204.9095,205.2776,1973959,1973959,-0.903152,-0.438,205.7272,"Nov 25, 16",0.3580378082463656
2016-11-28,203.9374,205.6466,203.549,204.2773,3297394,3297394,-1.0003,-0.487,204.5708,"Nov 28, 16",0.35142020739956664
2016-11-29,204.5598,207.414,204.4916,206.2743,2577591,2577591,1.997,0.978,206.2751,"Nov 29, 16",0.3646315928749815
2016-11-30,209.6351,215.061,209.411,213.6193,6507871,6507871,7.345,3.561,213.2881,"Nov 30, 16",0.4132232935845063
2016-12-01,215.2169,221.2858,214.6519,220.7695,7606546,7606546,7.1502,3.347,218.8991,"Dec 1, 16",0.4605262722656831
2016-12-02,220.1558,220.3993,215.4994,217.5841,5297420,5297420,-3.1854,-1.443,217.398,"Dec 2, 16",0.43945288854340675
2016-12-05,219.6882,223.273,219.4154,222.6399,4599300,4599300,5.0558,2.324,222.0362,"Dec 5, 16",0.47290012073499504
2016-12-06,224.2277,226.6533,222.0067,225.3967,5259347,5259347,2.7568,1.238,224.4694,"Dec 6, 16",0.49113805137025957
2016-12-07,224.442,229.9849,224.442,229.4686,6595232,6595232,4.0719,1.807,227.7257,"Dec 7, 16",0.5180761788201049
2016-12-08,230.7544,236.1512,229.8972,235.2063,7343669,7343669,5.7377,2.5,233.5255,"Dec 8, 16",0.556034599672527
2016-12-09,234.388,235.742,232.7027,235.5959,5456047,5456047,0.389657,0.166,234.2672,"Dec 9, 16",0.5586120437292228
2016-12-12,234.2808,236.5506,230.2576,231.0369,5020914,5020914,-4.559,-1.935,232.719,"Dec 12, 16",0.5284514496468915
2016-12-13,232.8196,233.9691,229.415,232.3813,4680464,4680464,1.3443,0.582,231.7683,"Dec 13, 16",0.5373454840150176
2016-12-14,229.5757,236.8331,229.2835,233.7256,6172391,6172391,1.3443,0.578,233.3636,"Dec 14, 16",0.5462388568215272
2016-12-15,236.2194,239.2197,235.3719,236.7162,4829694,4829694,2.9906,1.28,237.563,"Dec 15, 16",0.5660235185154556
2016-12-16,236.5214,236.9013,232.2351,232.7222,6876447,6876447,-3.994,-1.687,234.5253,"Dec 16, 16",0.5396007475646262
2016-12-19,232.1767,233.5405,230.1505,232.8878,3743284,3743284,0.165602,0.071,232.1712,"Dec 19, 16",0.5406962936010453
2016-12-20,234.3003,237.3494,234.0178,236.8039,4487687,4487687,3.916,1.682,235.9708,"Dec 20, 16",0.5666037080528588
2016-12-21,235.9758,236.1317,233.8717,235.1965,3277750,3277750,-1.6073,-0.679,234.8293,"Dec 21, 16",0.5559697666341398
2016-12-22,234.992,236.5798,233.3554,233.9107,2637229,2637229,-1.2859,-0.547,234.5845,"Dec 22, 16",0.5474634073731042
2016-12-23,233.3457,235.6446,232.732,234.7387,2187498,2187498,0.828018,0.354,234.501,"Dec 23, 16",0.552941137555199
2016-12-27,235.6933,236.3167,234.1834,235.3134,1998164,1998164,0.574745,0.245,235.4351,"Dec 27, 16",0.5567431321634719
2016-12-28,237.3883,238.1774,234.2224,234.427,3052978,3052978,-0.886469,-0.377,236.3405,"Dec 28, 16",0.5508790499975191
2016-12-29,234.5244,234.8361,230.5207,232.0208,2619021,2619021,-2.4061,-1.026,232.1655,"Dec 29, 16",0.5349605543886344
2016-12-30,232.3423,234.2808,231.261,233.258,2355544,2355544,1.2372,0.533,233.1338,"Dec 30, 16",0.5431453947041993
2017-01-03,236.4239,238.6352,231.8163,235.3232,4384246,4384246,2.0652,0.885,235.3155,"Jan 3, 17",0.556807965201859
2017-01-04,235.1965,237.0279,233.823,236.8428,2728709,2728709,1.5197,0.646,235.9457,"Jan 4, 17",0.5668610555215587
2017-01-05,236.4434,236.9426,230.657,235.0796,3562618,3562618,-1.7632,-0.744,234.1915,"Jan 5, 17",0.555196401104808
2017-01-06,236.0245,239.8334,235.1283,238.5671,3591079,3591079,3.4874,1.484,237.9323,"Jan 6, 17",0.5782683624696096
2017-01-09,236.9597,238.3625,235.2258,236.609,3022766,3022766,-1.958,-0.821,236.8974,"Jan 9, 17",0.5653143244628948
2017-01-10,234.6413,237.1448,232.8683,236.2973,3432904,3432904,-0.311727,-0.132,235.2874,"Jan 10, 17",0.5632522369052149
2017-01-11,236.4921,239.4827,235.742,239.4048,3532563,3532563,3.1075,1.315,237.8488,"Jan 11, 17",0.5838102641284753
2017-01-12,238.7229,239.1193,235.3232,237.5345,4022328,4022328,-1.8704,-0.781,237.0644,"Jan 12, 17",0.5714370772207797
2017-01-13,239.0834,241.3628,236.6285,237.9826,4186076,4186076,0.448106,0.189,238.9809,"Jan 13, 17",0.5744015348229495
2017-01-17,236.6577,236.7746,229.5173,229.6439,6277192,6277192,-8.3386,-3.504,232.1308,"Jan 17, 17",0.5192358963332948
2017-01-18,229.8972,231.5435,225.5331,228.2314,7590482,7590482,-1.4125,-0.615,228.4561,"Jan 18, 17",0.50989133850454
2017-01-19,228.0171,228.6795,224.6563,225.4259,4561821,4561821,-2.8055,-1.229,226.0082,"Jan 19, 17",0.49133122736218854
2017-01-20,225.6305,227.1988,224.5784,226.1955,5211836,5211836,0.769573,0.341,225.7948,"Jan 20, 17",0.49642260556042545
2017-01-23,225.8643,227.7073,224.783,226.6533,3136161,3136161,0.457845,0.202,226.3113,"Jan 23, 17",0.49945123463936625
2017-01-24,225.8643,229.9557,224.8706,227.6372,4448152,4448152,0.983882,0.434,228.0842,"Jan 24, 17",0.5059603393811092
2017-01-25,229.4394,231.1928,228.4214,231.1149,3716771,3716771,3.4777,1.528,230.0581,"Jan 25, 17",0.5289674677075237
2017-01-26,231.3292,234.5633,231.3292,233.3846,4195574,4195574,2.2697,0.982,233.0003,"Jan 26, 17",0.5439829317103022
2017-01-27,230.7739,231.8163,229.9069,230.8226,3253002,3253002,-2.562,-1.098,230.8122,"Jan 27, 17",0.5270337231033855
2017-01-30,229.4881,230.1797,225.5331,227.8515,3803259,3803259,-2.9711,-1.287,227.3681,"Jan 30, 17",0.507378065924615
2017-01-31,226.8287,228.2899,222.2599,223.3899,5156419,5156419,-4.4616,-1.958,223.926,"Jan 31, 17",0.4778618328564578
2017-02-01,224.5492,226.8384,223.5848,224.705,4024490,4024490,1.3151,0.589,225.1536,"Feb 1, 17",0.48656202967103857
2017-02-02,222.6009,226.3221,221.1786,224.4518,2775736,2775736,-0.253276,-0.113,224.4412,"Feb 2, 17",0.4848869556588326
2017-02-03,228.4555,234.8751,228.1438,234.7192,7381005,7381005,10.2674,4.574,233.0969,"Feb 3, 17",0.5528121330400411
2017-02-06,233.4041,237.3494,232.9852,233.7743,4639232,4639232,-0.944916,-0.403,235.1088,"Feb 6, 17",0.5465610373286143
2017-02-07,234.914,235.1965,233.1995,233.4236,2660247,2660247,-0.35069,-0.15,234.0324,"Feb 7, 17",0.5442409407406182
2017-02-08,232.1377,232.7612,230.1992,231.5825,2744667,2744667,-1.8411,-0.789,231.3625,"Feb 8, 17",0.5320609298248516
2017-02-09,232.6248,236.9993,231.2805,235.3037,3550836,3550836,3.7212,1.607,235.0312,"Feb 9, 17",0.5566789606867009
2017-02-10,237.0766,237.8462,234.992,236.4434,3072771,3072771,1.1397,0.484,236.4548,"Feb 10, 17",0.5642187784264757
2017-02-13,238.1677,241.0803,238.1677,239.9016,2998225,2998225,3.4582,1.463,240.2133,"Feb 13, 17",0.5870969022377321
2017-02-14,239.6484,243.5352,239.3366,243.0091,4141460,4141460,3.1075,1.295,242.4113,"Feb 14, 17",0.6076549294609926
2017-02-15,244.1002,245.4347,242.0837,244.0612,4296636,4296636,1.0521,0.433,244.0905,"Feb 15, 17",0.6146152192249806
2017-02-16,243.8274,244.295,242.0155,242.9897,2286305,2286305,-1.0716,-0.439,243.0244,"Feb 16, 17",0.6075265865074508
2017-02-17,241.1096,244.0807,240.7199,243.9053,3262325,3262325,0.915693,0.377,242.9998,"Feb 17, 17",0.6135838446653326
2017-02-21,244.5093,246.1166,244.2268,245.2497,2794893,2794893,1.3443,0.551,245.2573,"Feb 21, 17",0.6224778790334584
2017-02-22,243.5936,245.8244,243.5352,245.2204,2378769,2378769,-0.029225,-0.012,244.791,"Feb 22, 17",0.6222840414799135
2017-02-23,244.8113,245.386,242.8747,244.6944,2594747,2594747,-0.526035,-0.215,244.2091,"Feb 23, 17",0.6188042273787275
2017-02-24,241.2946,242.4441,239.736,240.9537,3565388,3565388,-3.7407,-1.529,241.0671,"Feb 24, 17",0.59405719200172
2017-02-27,240.8173,243.3014,240.2328,242.8825,2373359,2373359,1.9288,0.8,242.0918,"Feb 27, 17",0.6068173924548897
2017-02-28,242.2184,243.195,239.8841,242.277,3627095,3627095,-0.605542,-0.249,241.9081,"Feb 28, 17",0.6028116368688288
2017-03-01,247.7952,249.2017,245.4024,246.8186,5218289,5218289,4.5416,1.875,247.423,"Mar 1, 17",0.6328571192299424
2017-03-02,247.6097,248.3082,245.1191,245.207,3020047,3020047,-1.6115,-0.653,246.4537,"Mar 2, 17",0.6221953922233432
2017-03-03,245.8614,248.811,245.6368,246.9944,3169639,3169639,1.7873,0.729,247.3475,"Mar 3, 17",0.6340201445512132
2017-03-06,246.2911,246.8381,244.6601,246.1349,2467023,2467023,-0.859486,-0.348,245.8012,"Mar 6, 17",0.6283340224600168
2017-03-07,246.6037,247.1018,244.4745,245.0507,2497340,2497340,-1.0841,-0.44,245.4835,"Mar 7, 17",0.6211613714172304
2017-03-08,247.7073,248.8305,243.7908,244.4061,3584206,3584206,-0.644612,-0.263,245.6914,"Mar 8, 17",0.6168969452392373
2017-03-09,245.3633,246.8479,243.7029,244.3475,3061457,3061457,-0.058604,-0.024,245.0773,"Mar 9, 17",0.616509270132147
2017-03-10,245.9688,246.0274,241.1147,242.5895,3365853,3365853,-1.758,-0.719,243.1924,"Mar 10, 17",0.6048790169194382
2017-03-13,243.5076,243.5076,241.4451,242.3746,1801062,1801062,-0.214872,-0.089,242.5066,"Mar 13, 17",0.6034573210062352
2017-03-14,241.0561,242.0523,239.6887,241.9449,2144231,2144231,-0.429743,-0.177,241.019,"Mar 14, 17",0.6006145907414451
2017-03-15,242.5602,244.4452,239.8352,241.0268,3427047,3427047,-0.918085,-0.379,242.2695,"Mar 15, 17",0.5945407935431587
2017-03-16,242.0719,244.3671,241.5444,242.4332,2940620,2940620,1.4064,0.584,243.039,"Mar 16, 17",0.6038449961133255
2017-03-17,243.8592,243.8592,238.1749,238.253,5438111,5438111,-4.1802,-1.724,240.1974,"Mar 17, 17",0.5761903974331408
2017-03-20,237.6475,239.2199,235.8894,236.495,2759141,2759141,-1.758,-0.738,237.3664,"Mar 20, 17",0.5645601442204323
2017-03-21,237.6377,237.6377,227.3629,227.5681,5660889,5660889,-8.9269,-3.775,230.338,"Mar 21, 17",0.5055032003043183
2017-03-22,225.8247,227.4899,223.8163,225.683,6291278,6291278,-1.885,-0.828,225.8011,"Mar 22, 17",0.49303210227742583
2017-03-23,225.3705,229.1601,224.5892,226.4937,4770674,4770674,0.810652,0.359,227.5035,"Mar 23, 17",0.4983953822999189
2017-03-24,227.5681,228.2517,221.6786,223.0851,6387341,6387341,-3.4086,-1.505,224.1081,"Mar 24, 17",0.47584539305029533
2017-03-27,218.0942,221.7763,215.7013,220.2234,9194797,9194797,-2.8617,-1.283,218.7488,"Mar 27, 17",0.45691348427964207
2017-03-28,220.321,224.3938,219.8522,223.9836,4471227,4471227,3.7602,1.707,223.2316,"Mar 28, 17",0.48178952417180754
2017-03-29,224.0422,224.6038,222.2158,223.1241,2635989,2635989,-0.859483,-0.384,223.2356,"Mar 29, 17",0.4761034020806113
2017-03-30,224.1301,226.5914,224.0324,225.8296,3156815,3156815,2.7054,1.213,225.6761,"Mar 30, 17",0.4940019516067678
2017-03-31,225.1556,225.4193,223.3976,224.3645,2858414,2858414,-1.465,-0.649,224.412,"Mar 31, 17",0.4843094123678944
2017-04-03,224.638,224.7357,220.3113,223.6222,3735559,3735559,-0.742283,-0.331,222.6198,"Apr 3, 17",0.47939864049087866
2017-04-04,222.4111,225.3119,221.9814,223.9152,3042692,3042692,0.293006,0.131,223.9491,"Apr 4, 17",0.48133701602633017
2017-04-05,226.7379,227.4606,222.0107,222.3525,5286925,5286925,-1.5627,-0.698,223.9842,"Apr 5, 17",0.4709987926500504
2017-04-06,221.7958,224.7552,220.448,223.3097,2927189,2927189,0.957153,0.43,223.1742,"Apr 6, 17",0.4773312604402692
2017-04-07,221.3173,223.4953,220.9559,222.5674,2853120,2853120,-0.742281,-0.332,222.2913,"Apr 7, 17",0.4724204885632535
2017-04-10,222.6846,224.4329,221.6591,223.5539,2653919,2653919,0.986452,0.443,223.5293,"Apr 10, 17",0.4789467939070175
2017-04-11,222.4697,224.052,220.1355,222.4307,3374674,3374674,-1.1232,-0.502,222.3139,"Apr 11, 17",0.471516133833915
2017-04-12,222.3428,222.9288,219.9792,220.4871,2947529,2947529,-1.9436,-0.874,221.0647,"Apr 12, 17",0.4586580222615484
2017-04-13,219.9304,222.8507,217.8793,218.1137,3653655,3653655,-2.3734,-1.076,219.9513,"Apr 13, 17",0.44295651886277554
2017-04-17,218.6802,221.5907,217.8207,220.9852,4190874,4190874,2.8715,1.316,219.8916,"Apr 17, 17",0.4619532606718158
2017-04-18,214.207,214.7637,208.2101,210.5639,12464020,12464020,-10.4212,-4.716,211.2757,"Apr 18, 17",0.39300993996328326
2017-04-19,210.8374,212.1169,208.6301,209.0989,6428792,6428792,-1.465,-0.696,210.2842,"Apr 19, 17",0.3833180622860261
2017-04-20,210.476,213.8749,209.9877,212.9763,5168225,5168225,3.8774,1.854,212.0092,"Apr 20, 17",0.40896945239237226
2017-04-21,213.4549,214.0702,211.3355,211.8043,3845675,3845675,-1.172,-0.55,212.5766,"Apr 21, 17",0.40121595025056656
2017-04-24,216.0236,219.569,215.1641,218.0161,5353490,5353490,6.2117,2.933,218.1843,"Apr 24, 17",0.4423108347253692
2017-04-25,220.9266,222.6651,219.9011,221.3466,3996884,3996884,3.3305,1.528,221.5341,"Apr 25, 17",0.4643441443527446
